Name,BENJAMIN MEYER,,,,,,
Address,XXXXXXXXXXX,,,,,,
Account Number,XXXXXXXXXXX,,,,,,
Disclaimer,The information contained in this file is intended for the personal and confidential use of the recipient(s) named above.  Any unauthorized use is prohibited.,,,,,,
Title,Advanced Metering Data,,,,,,
Commodity,Electric,,,,,,
Meter Number,72621898,,,,,,
Start Date,03/30/2024,,,,,,
End Date,03/30/2025,,,,,,
,,,,,,,
Start Interval Date/Time,Meter Id,Usage,Units,Interval,Usage,Units,Interval
04/03/2024 05:15,72621898,-,-,-,0.49,kwh,15min
04/03/2024 05:30,72621898,-,-,-,0.53,kwh,15min
04/03/2024 05:45,72621898,-,-,-,0.5,kwh,15min
04/03/2024 06:00,72621898,1.98,kwh,60min,0.54,kwh,15min
04/03/2024 06:15,72621898,-,-,-,0.47,kwh,15min
04/03/2024 06:30,72621898,-,-,-,0.48,kwh,15min
04/03/2024 06:45,72621898,-,-,-,0.49,kwh,15min
04/03/2024 07:00,72621898,2.01,kwh,60min,0.51,kwh,15min
04/03/2024 07:15,72621898,-,-,-,0.52,kwh,15min
04/03/2024 07:30,72621898,-,-,-,0.47,kwh,15min
04/03/2024 07:45,72621898,-,-,-,0.51,kwh,15min
04/03/2024 08:00,72621898,2.02,kwh,60min,0.46,kwh,15min
04/03/2024 08:15,72621898,-,-,-,0.49,kwh,15min
04/03/2024 08:30,72621898,-,-,-,0.59,kwh,15min
04/03/2024 08:45,72621898,-,-,-,0.48,kwh,15min
04/03/2024 09:00,72621898,2.08,kwh,60min,0.54,kwh,15min
04/03/2024 09:15,72621898,-,-,-,0.51,kwh,15min
04/03/2024 09:30,72621898,-,-,-,0.56,kwh,15min
04/03/2024 09:45,72621898,-,-,-,0.47,kwh,15min
04/03/2024 10:00,72621898,1.95,kwh,60min,0.5,kwh,15min
04/03/2024 10:15,72621898,-,-,-,0.5,kwh,15min
04/03/2024 10:30,72621898,-,-,-,0.5,kwh,15min
04/03/2024 10:45,72621898,-,-,-,0.45,kwh,15min
04/03/2024 11:00,72621898,2.23,kwh,60min,0.44,kwh,15min
04/03/2024 11:15,72621898,-,-,-,0.49,kwh,15min
04/03/2024 11:30,72621898,-,-,-,0.71,kwh,15min
04/03/2024 11:45,72621898,-,-,-,0.59,kwh,15min
04/03/2024 12:00,72621898,2.02,kwh,60min,0.52,kwh,15min
04/03/2024 12:15,72621898,-,-,-,0.46,kwh,15min
04/03/2024 12:30,72621898,-,-,-,0.53,kwh,15min
04/03/2024 12:45,72621898,-,-,-,0.51,kwh,15min
04/03/2024 13:00,72621898,1.97,kwh,60min,0.47,kwh,15min
04/03/2024 13:15,72621898,-,-,-,0.47,kwh,15min
04/03/2024 13:30,72621898,-,-,-,0.53,kwh,15min
04/03/2024 13:45,72621898,-,-,-,0.5,kwh,15min
04/03/2024 14:00,72621898,2,kwh,60min,0.48,kwh,15min
04/03/2024 14:15,72621898,-,-,-,0.51,kwh,15min
04/03/2024 14:30,72621898,-,-,-,0.49,kwh,15min
04/03/2024 14:45,72621898,-,-,-,0.52,kwh,15min
04/03/2024 15:00,72621898,1.99,kwh,60min,0.52,kwh,15min
04/03/2024 15:15,72621898,-,-,-,0.41,kwh,15min
04/03/2024 15:30,72621898,-,-,-,0.52,kwh,15min
04/03/2024 15:45,72621898,-,-,-,0.54,kwh,15min
04/03/2024 16:00,72621898,2.16,kwh,60min,0.52,kwh,15min
04/03/2024 16:15,72621898,-,-,-,0.6,kwh,15min
04/03/2024 16:30,72621898,-,-,-,0.53,kwh,15min
04/03/2024 16:45,72621898,-,-,-,0.51,kwh,15min
04/03/2024 17:00,72621898,2.14,kwh,60min,0.46,kwh,15min
04/03/2024 17:15,72621898,-,-,-,0.54,kwh,15min
04/03/2024 17:30,72621898,-,-,-,0.55,kwh,15min
04/03/2024 17:45,72621898,-,-,-,0.59,kwh,15min
04/03/2024 18:00,72621898,2.24,kwh,60min,0.59,kwh,15min
04/03/2024 18:15,72621898,-,-,-,0.5,kwh,15min
04/03/2024 18:30,72621898,-,-,-,0.56,kwh,15min
04/03/2024 18:45,72621898,-,-,-,0.59,kwh,15min
04/03/2024 19:00,72621898,2.74,kwh,60min,0.64,kwh,15min
04/03/2024 19:15,72621898,-,-,-,0.57,kwh,15min
04/03/2024 19:30,72621898,-,-,-,0.7,kwh,15min
04/03/2024 19:45,72621898,-,-,-,0.83,kwh,15min
04/03/2024 20:00,72621898,2.43,kwh,60min,0.6,kwh,15min
04/03/2024 20:15,72621898,-,-,-,0.6,kwh,15min
04/03/2024 20:30,72621898,-,-,-,0.57,kwh,15min
04/03/2024 20:45,72621898,-,-,-,0.66,kwh,15min
04/03/2024 21:00,72621898,2.5,kwh,60min,0.62,kwh,15min
04/03/2024 21:15,72621898,-,-,-,0.58,kwh,15min
04/03/2024 21:30,72621898,-,-,-,0.67,kwh,15min
04/03/2024 21:45,72621898,-,-,-,0.63,kwh,15min
04/03/2024 22:00,72621898,2.57,kwh,60min,0.59,kwh,15min
04/03/2024 22:15,72621898,-,-,-,0.56,kwh,15min
04/03/2024 22:30,72621898,-,-,-,0.58,kwh,15min
04/03/2024 22:45,72621898,-,-,-,0.84,kwh,15min
04/03/2024 23:00,72621898,2.19,kwh,60min,0.55,kwh,15min
04/03/2024 23:15,72621898,-,-,-,0.53,kwh,15min
04/03/2024 23:30,72621898,-,-,-,0.56,kwh,15min
04/03/2024 23:45,72621898,-,-,-,0.55,kwh,15min
04/04/2024 00:00,72621898,2.05,kwh,60min,0.55,kwh,15min
04/04/2024 00:15,72621898,-,-,-,0.49,kwh,15min
04/04/2024 00:30,72621898,-,-,-,0.53,kwh,15min
04/04/2024 00:45,72621898,-,-,-,0.48,kwh,15min
04/04/2024 01:00,72621898,2.23,kwh,60min,0.53,kwh,15min
04/04/2024 01:15,72621898,-,-,-,0.58,kwh,15min
04/04/2024 01:30,72621898,-,-,-,0.55,kwh,15min
04/04/2024 01:45,72621898,-,-,-,0.57,kwh,15min
04/04/2024 02:00,72621898,2.16,kwh,60min,0.53,kwh,15min
04/04/2024 02:15,72621898,-,-,-,0.51,kwh,15min
04/04/2024 02:30,72621898,-,-,-,0.57,kwh,15min
04/04/2024 02:45,72621898,-,-,-,0.55,kwh,15min
04/04/2024 03:00,72621898,2.09,kwh,60min,0.52,kwh,15min
04/04/2024 03:15,72621898,-,-,-,0.54,kwh,15min
04/04/2024 03:30,72621898,-,-,-,0.52,kwh,15min
04/04/2024 03:45,72621898,-,-,-,0.51,kwh,15min
04/04/2024 04:00,72621898,2.02,kwh,60min,0.49,kwh,15min
04/04/2024 04:15,72621898,-,-,-,0.48,kwh,15min
04/04/2024 04:30,72621898,-,-,-,0.53,kwh,15min
04/04/2024 04:45,72621898,-,-,-,0.52,kwh,15min
04/04/2024 05:00,72621898,2.37,kwh,60min,0.53,kwh,15min
04/04/2024 05:15,72621898,-,-,-,0.8,kwh,15min
04/04/2024 05:30,72621898,-,-,-,0.54,kwh,15min
04/04/2024 05:45,72621898,-,-,-,0.5,kwh,15min
04/04/2024 06:00,72621898,2.14,kwh,60min,0.55,kwh,15min
04/04/2024 06:15,72621898,-,-,-,0.49,kwh,15min
04/04/2024 06:30,72621898,-,-,-,0.53,kwh,15min
04/04/2024 06:45,72621898,-,-,-,0.57,kwh,15min
04/04/2024 07:00,72621898,2.19,kwh,60min,0.55,kwh,15min
04/04/2024 07:15,72621898,-,-,-,0.56,kwh,15min
04/04/2024 07:30,72621898,-,-,-,0.52,kwh,15min
04/04/2024 07:45,72621898,-,-,-,0.56,kwh,15min
04/04/2024 08:00,72621898,2.22,kwh,60min,0.5,kwh,15min
04/04/2024 08:15,72621898,-,-,-,0.59,kwh,15min
04/04/2024 08:30,72621898,-,-,-,0.55,kwh,15min
04/04/2024 08:45,72621898,-,-,-,0.58,kwh,15min
04/04/2024 09:00,72621898,2.35,kwh,60min,0.55,kwh,15min
04/04/2024 09:15,72621898,-,-,-,0.59,kwh,15min
04/04/2024 09:30,72621898,-,-,-,0.64,kwh,15min
04/04/2024 09:45,72621898,-,-,-,0.57,kwh,15min
04/04/2024 10:00,72621898,2.31,kwh,60min,0.6,kwh,15min
04/04/2024 10:15,72621898,-,-,-,0.58,kwh,15min
04/04/2024 10:30,72621898,-,-,-,0.57,kwh,15min
04/04/2024 10:45,72621898,-,-,-,0.56,kwh,15min
04/04/2024 11:00,72621898,2.09,kwh,60min,0.5,kwh,15min
04/04/2024 11:15,72621898,-,-,-,0.57,kwh,15min
04/04/2024 11:30,72621898,-,-,-,0.5,kwh,15min
04/04/2024 11:45,72621898,-,-,-,0.52,kwh,15min
04/04/2024 12:00,72621898,2.2,kwh,60min,0.6,kwh,15min
04/04/2024 12:15,72621898,-,-,-,0.56,kwh,15min
04/04/2024 12:30,72621898,-,-,-,0.54,kwh,15min
04/04/2024 12:45,72621898,-,-,-,0.5,kwh,15min
04/04/2024 13:00,72621898,2.21,kwh,60min,0.57,kwh,15min
04/04/2024 13:15,72621898,-,-,-,0.5,kwh,15min
04/04/2024 13:30,72621898,-,-,-,0.57,kwh,15min
04/04/2024 13:45,72621898,-,-,-,0.57,kwh,15min
04/04/2024 14:00,72621898,2.23,kwh,60min,0.54,kwh,15min
04/04/2024 14:15,72621898,-,-,-,0.6,kwh,15min
04/04/2024 14:30,72621898,-,-,-,0.51,kwh,15min
04/04/2024 14:45,72621898,-,-,-,0.58,kwh,15min
04/04/2024 15:00,72621898,2.17,kwh,60min,0.51,kwh,15min
04/04/2024 15:15,72621898,-,-,-,0.59,kwh,15min
04/04/2024 15:30,72621898,-,-,-,0.55,kwh,15min
04/04/2024 15:45,72621898,-,-,-,0.52,kwh,15min
04/04/2024 16:00,72621898,2.16,kwh,60min,0.55,kwh,15min
04/04/2024 16:15,72621898,-,-,-,0.52,kwh,15min
04/04/2024 16:30,72621898,-,-,-,0.54,kwh,15min
04/04/2024 16:45,72621898,-,-,-,0.55,kwh,15min
04/04/2024 17:00,72621898,2.44,kwh,60min,0.57,kwh,15min
04/04/2024 17:15,72621898,-,-,-,0.55,kwh,15min
04/04/2024 17:30,72621898,-,-,-,0.57,kwh,15min
04/04/2024 17:45,72621898,-,-,-,0.75,kwh,15min
04/04/2024 18:00,72621898,3.15,kwh,60min,0.76,kwh,15min
04/04/2024 18:15,72621898,-,-,-,0.96,kwh,15min
04/04/2024 18:30,72621898,-,-,-,0.79,kwh,15min
04/04/2024 18:45,72621898,-,-,-,0.64,kwh,15min
04/04/2024 19:00,72621898,2.19,kwh,60min,0.55,kwh,15min
04/04/2024 19:15,72621898,-,-,-,0.51,kwh,15min
04/04/2024 19:30,72621898,-,-,-,0.58,kwh,15min
04/04/2024 19:45,72621898,-,-,-,0.55,kwh,15min
04/04/2024 20:00,72621898,2.22,kwh,60min,0.54,kwh,15min
04/04/2024 20:15,72621898,-,-,-,0.57,kwh,15min
04/04/2024 20:30,72621898,-,-,-,0.55,kwh,15min
04/04/2024 20:45,72621898,-,-,-,0.56,kwh,15min
04/04/2024 21:00,72621898,2.12,kwh,60min,0.53,kwh,15min
04/04/2024 21:15,72621898,-,-,-,0.54,kwh,15min
04/04/2024 21:30,72621898,-,-,-,0.54,kwh,15min
04/04/2024 21:45,72621898,-,-,-,0.51,kwh,15min
04/04/2024 22:00,72621898,2.12,kwh,60min,0.55,kwh,15min
04/04/2024 22:15,72621898,-,-,-,0.53,kwh,15min
04/04/2024 22:30,72621898,-,-,-,0.53,kwh,15min
04/04/2024 22:45,72621898,-,-,-,0.51,kwh,15min
04/04/2024 23:00,72621898,2.09,kwh,60min,0.51,kwh,15min
04/04/2024 23:15,72621898,-,-,-,0.55,kwh,15min
04/04/2024 23:30,72621898,-,-,-,0.48,kwh,15min
04/04/2024 23:45,72621898,-,-,-,0.55,kwh,15min
04/05/2024 00:00,72621898,2.02,kwh,60min,0.53,kwh,15min
04/05/2024 00:15,72621898,-,-,-,0.54,kwh,15min
04/05/2024 00:30,72621898,-,-,-,0.5,kwh,15min
04/05/2024 00:45,72621898,-,-,-,0.45,kwh,15min
04/05/2024 01:00,72621898,1.92,kwh,60min,0.5,kwh,15min
04/05/2024 01:15,72621898,-,-,-,0.48,kwh,15min
04/05/2024 01:30,72621898,-,-,-,0.47,kwh,15min
04/05/2024 01:45,72621898,-,-,-,0.47,kwh,15min
04/05/2024 02:00,72621898,1.88,kwh,60min,0.45,kwh,15min
04/05/2024 02:15,72621898,-,-,-,0.48,kwh,15min
04/05/2024 02:30,72621898,-,-,-,0.48,kwh,15min
04/05/2024 02:45,72621898,-,-,-,0.47,kwh,15min
04/05/2024 03:00,72621898,2.06,kwh,60min,0.53,kwh,15min
04/05/2024 03:15,72621898,-,-,-,0.5,kwh,15min
04/05/2024 03:30,72621898,-,-,-,0.53,kwh,15min
04/05/2024 03:45,72621898,-,-,-,0.5,kwh,15min
04/05/2024 04:00,72621898,1.94,kwh,60min,0.49,kwh,15min
04/05/2024 04:15,72621898,-,-,-,0.49,kwh,15min
04/05/2024 04:30,72621898,-,-,-,0.46,kwh,15min
04/05/2024 04:45,72621898,-,-,-,0.5,kwh,15min
04/05/2024 05:00,72621898,2.1,kwh,60min,0.59,kwh,15min
04/05/2024 05:15,72621898,-,-,-,0.5,kwh,15min
04/05/2024 05:30,72621898,-,-,-,0.51,kwh,15min
04/05/2024 05:45,72621898,-,-,-,0.5,kwh,15min
04/05/2024 06:00,72621898,1.93,kwh,60min,0.48,kwh,15min
04/05/2024 06:15,72621898,-,-,-,0.48,kwh,15min
04/05/2024 06:30,72621898,-,-,-,0.46,kwh,15min
04/05/2024 06:45,72621898,-,-,-,0.51,kwh,15min
04/05/2024 07:00,72621898,2.17,kwh,60min,0.63,kwh,15min
04/05/2024 07:15,72621898,-,-,-,0.52,kwh,15min
04/05/2024 07:30,72621898,-,-,-,0.54,kwh,15min
04/05/2024 07:45,72621898,-,-,-,0.48,kwh,15min
04/05/2024 08:00,72621898,2.07,kwh,60min,0.5,kwh,15min
04/05/2024 08:15,72621898,-,-,-,0.51,kwh,15min
04/05/2024 08:30,72621898,-,-,-,0.52,kwh,15min
04/05/2024 08:45,72621898,-,-,-,0.54,kwh,15min
04/05/2024 09:00,72621898,2.05,kwh,60min,0.54,kwh,15min
04/05/2024 09:15,72621898,-,-,-,0.55,kwh,15min
04/05/2024 09:30,72621898,-,-,-,0.48,kwh,15min
04/05/2024 09:45,72621898,-,-,-,0.48,kwh,15min
04/05/2024 10:00,72621898,2.23,kwh,60min,0.54,kwh,15min
04/05/2024 10:15,72621898,-,-,-,0.62,kwh,15min
04/05/2024 10:30,72621898,-,-,-,0.5,kwh,15min
04/05/2024 10:45,72621898,-,-,-,0.57,kwh,15min
04/05/2024 11:00,72621898,2.11,kwh,60min,0.54,kwh,15min
04/05/2024 11:15,72621898,-,-,-,0.54,kwh,15min
04/05/2024 11:30,72621898,-,-,-,0.5,kwh,15min
04/05/2024 11:45,72621898,-,-,-,0.53,kwh,15min
04/05/2024 12:00,72621898,2.08,kwh,60min,0.53,kwh,15min
04/05/2024 12:15,72621898,-,-,-,0.48,kwh,15min
04/05/2024 12:30,72621898,-,-,-,0.55,kwh,15min
04/05/2024 12:45,72621898,-,-,-,0.52,kwh,15min
04/05/2024 13:00,72621898,2.12,kwh,60min,0.53,kwh,15min
04/05/2024 13:15,72621898,-,-,-,0.53,kwh,15min
04/05/2024 13:30,72621898,-,-,-,0.54,kwh,15min
04/05/2024 13:45,72621898,-,-,-,0.52,kwh,15min
04/05/2024 14:00,72621898,2.21,kwh,60min,0.57,kwh,15min
04/05/2024 14:15,72621898,-,-,-,0.55,kwh,15min
04/05/2024 14:30,72621898,-,-,-,0.6,kwh,15min
04/05/2024 14:45,72621898,-,-,-,0.49,kwh,15min
04/05/2024 15:00,72621898,2.13,kwh,60min,0.54,kwh,15min
04/05/2024 15:15,72621898,-,-,-,0.54,kwh,15min
04/05/2024 15:30,72621898,-,-,-,0.55,kwh,15min
04/05/2024 15:45,72621898,-,-,-,0.5,kwh,15min
04/05/2024 16:00,72621898,2.07,kwh,60min,0.48,kwh,15min
04/05/2024 16:15,72621898,-,-,-,0.57,kwh,15min
04/05/2024 16:30,72621898,-,-,-,0.46,kwh,15min
04/05/2024 16:45,72621898,-,-,-,0.56,kwh,15min
04/05/2024 17:00,72621898,2.69,kwh,60min,0.72,kwh,15min
04/05/2024 17:15,72621898,-,-,-,0.8,kwh,15min
04/05/2024 17:30,72621898,-,-,-,0.71,kwh,15min
04/05/2024 17:45,72621898,-,-,-,0.46,kwh,15min
04/05/2024 18:00,72621898,2.83,kwh,60min,0.85,kwh,15min
04/05/2024 18:15,72621898,-,-,-,0.71,kwh,15min
04/05/2024 18:30,72621898,-,-,-,0.63,kwh,15min
04/05/2024 18:45,72621898,-,-,-,0.64,kwh,15min
04/05/2024 19:00,72621898,2.42,kwh,60min,0.58,kwh,15min
04/05/2024 19:15,72621898,-,-,-,0.65,kwh,15min
04/05/2024 19:30,72621898,-,-,-,0.54,kwh,15min
04/05/2024 19:45,72621898,-,-,-,0.65,kwh,15min
04/05/2024 20:00,72621898,3.04,kwh,60min,0.84,kwh,15min
04/05/2024 20:15,72621898,-,-,-,0.62,kwh,15min
04/05/2024 20:30,72621898,-,-,-,0.8,kwh,15min
04/05/2024 20:45,72621898,-,-,-,0.78,kwh,15min
04/05/2024 21:00,72621898,2.43,kwh,60min,0.65,kwh,15min
04/05/2024 21:15,72621898,-,-,-,0.6,kwh,15min
04/05/2024 21:30,72621898,-,-,-,0.6,kwh,15min
04/05/2024 21:45,72621898,-,-,-,0.58,kwh,15min
04/05/2024 22:00,72621898,2.52,kwh,60min,0.62,kwh,15min
04/05/2024 22:15,72621898,-,-,-,0.59,kwh,15min
04/05/2024 22:30,72621898,-,-,-,0.66,kwh,15min
04/05/2024 22:45,72621898,-,-,-,0.65,kwh,15min
04/05/2024 23:00,72621898,2.52,kwh,60min,0.61,kwh,15min
04/05/2024 23:15,72621898,-,-,-,0.63,kwh,15min
04/05/2024 23:30,72621898,-,-,-,0.57,kwh,15min
04/05/2024 23:45,72621898,-,-,-,0.71,kwh,15min
04/06/2024 00:00,72621898,2.19,kwh,60min,0.62,kwh,15min
04/06/2024 00:15,72621898,-,-,-,0.54,kwh,15min
04/06/2024 00:30,72621898,-,-,-,0.51,kwh,15min
04/06/2024 00:45,72621898,-,-,-,0.52,kwh,15min
04/06/2024 01:00,72621898,2.01,kwh,60min,0.51,kwh,15min
04/06/2024 01:15,72621898,-,-,-,0.49,kwh,15min
04/06/2024 01:30,72621898,-,-,-,0.52,kwh,15min
04/06/2024 01:45,72621898,-,-,-,0.49,kwh,15min
04/06/2024 02:00,72621898,2.14,kwh,60min,0.53,kwh,15min
04/06/2024 02:15,72621898,-,-,-,0.53,kwh,15min
04/06/2024 02:30,72621898,-,-,-,0.55,kwh,15min
04/06/2024 02:45,72621898,-,-,-,0.53,kwh,15min
04/06/2024 03:00,72621898,2.07,kwh,60min,0.5,kwh,15min
04/06/2024 03:15,72621898,-,-,-,0.52,kwh,15min
04/06/2024 03:30,72621898,-,-,-,0.53,kwh,15min
04/06/2024 03:45,72621898,-,-,-,0.52,kwh,15min
04/06/2024 04:00,72621898,2.15,kwh,60min,0.57,kwh,15min
04/06/2024 04:15,72621898,-,-,-,0.52,kwh,15min
04/06/2024 04:30,72621898,-,-,-,0.53,kwh,15min
04/06/2024 04:45,72621898,-,-,-,0.53,kwh,15min
04/06/2024 05:00,72621898,2.16,kwh,60min,0.5,kwh,15min
04/06/2024 05:15,72621898,-,-,-,0.58,kwh,15min
04/06/2024 05:30,72621898,-,-,-,0.53,kwh,15min
04/06/2024 05:45,72621898,-,-,-,0.55,kwh,15min
04/06/2024 06:00,72621898,2.08,kwh,60min,0.53,kwh,15min
04/06/2024 06:15,72621898,-,-,-,0.51,kwh,15min
04/06/2024 06:30,72621898,-,-,-,0.52,kwh,15min
04/06/2024 06:45,72621898,-,-,-,0.52,kwh,15min
04/06/2024 07:00,72621898,2.64,kwh,60min,0.54,kwh,15min
04/06/2024 07:15,72621898,-,-,-,0.84,kwh,15min
04/06/2024 07:30,72621898,-,-,-,0.63,kwh,15min
04/06/2024 07:45,72621898,-,-,-,0.63,kwh,15min
04/06/2024 08:00,72621898,2.4,kwh,60min,0.61,kwh,15min
04/06/2024 08:15,72621898,-,-,-,0.58,kwh,15min
04/06/2024 08:30,72621898,-,-,-,0.61,kwh,15min
04/06/2024 08:45,72621898,-,-,-,0.6,kwh,15min
04/06/2024 09:00,72621898,2.33,kwh,60min,0.56,kwh,15min
04/06/2024 09:15,72621898,-,-,-,0.6,kwh,15min
04/06/2024 09:30,72621898,-,-,-,0.55,kwh,15min
04/06/2024 09:45,72621898,-,-,-,0.62,kwh,15min
04/06/2024 10:00,72621898,2.46,kwh,60min,0.58,kwh,15min
04/06/2024 10:15,72621898,-,-,-,0.63,kwh,15min
04/06/2024 10:30,72621898,-,-,-,0.64,kwh,15min
04/06/2024 10:45,72621898,-,-,-,0.61,kwh,15min
04/06/2024 11:00,72621898,2.41,kwh,60min,0.61,kwh,15min
04/06/2024 11:15,72621898,-,-,-,0.64,kwh,15min
04/06/2024 11:30,72621898,-,-,-,0.54,kwh,15min
04/06/2024 11:45,72621898,-,-,-,0.62,kwh,15min
04/06/2024 12:00,72621898,2.34,kwh,60min,0.65,kwh,15min
04/06/2024 12:15,72621898,-,-,-,0.68,kwh,15min
04/06/2024 12:30,72621898,-,-,-,0.54,kwh,15min
04/06/2024 12:45,72621898,-,-,-,0.47,kwh,15min
04/06/2024 13:00,72621898,1.85,kwh,60min,0.46,kwh,15min
04/06/2024 13:15,72621898,-,-,-,0.44,kwh,15min
04/06/2024 13:30,72621898,-,-,-,0.49,kwh,15min
04/06/2024 13:45,72621898,-,-,-,0.46,kwh,15min
04/06/2024 14:00,72621898,2.61,kwh,60min,0.58,kwh,15min
04/06/2024 14:15,72621898,-,-,-,0.72,kwh,15min
04/06/2024 14:30,72621898,-,-,-,0.77,kwh,15min
04/06/2024 14:45,72621898,-,-,-,0.54,kwh,15min
04/06/2024 15:00,72621898,2.47,kwh,60min,0.59,kwh,15min
04/06/2024 15:15,72621898,-,-,-,0.78,kwh,15min
04/06/2024 15:30,72621898,-,-,-,0.58,kwh,15min
04/06/2024 15:45,72621898,-,-,-,0.52,kwh,15min
04/06/2024 16:00,72621898,2.52,kwh,60min,0.6,kwh,15min
04/06/2024 16:15,72621898,-,-,-,0.55,kwh,15min
04/06/2024 16:30,72621898,-,-,-,0.78,kwh,15min
04/06/2024 16:45,72621898,-,-,-,0.59,kwh,15min
04/06/2024 17:00,72621898,2.93,kwh,60min,0.75,kwh,15min
04/06/2024 17:15,72621898,-,-,-,0.73,kwh,15min
04/06/2024 17:30,72621898,-,-,-,0.57,kwh,15min
04/06/2024 17:45,72621898,-,-,-,0.88,kwh,15min
04/06/2024 18:00,72621898,3.35,kwh,60min,0.78,kwh,15min
04/06/2024 18:15,72621898,-,-,-,0.98,kwh,15min
04/06/2024 18:30,72621898,-,-,-,0.61,kwh,15min
04/06/2024 18:45,72621898,-,-,-,0.98,kwh,15min
04/06/2024 19:00,72621898,2.02,kwh,60min,0.58,kwh,15min
04/06/2024 19:15,72621898,-,-,-,0.46,kwh,15min
04/06/2024 19:30,72621898,-,-,-,0.5,kwh,15min
04/06/2024 19:45,72621898,-,-,-,0.48,kwh,15min
04/06/2024 20:00,72621898,2.72,kwh,60min,0.7,kwh,15min
04/06/2024 20:15,72621898,-,-,-,0.72,kwh,15min
04/06/2024 20:30,72621898,-,-,-,0.56,kwh,15min
04/06/2024 20:45,72621898,-,-,-,0.74,kwh,15min
04/06/2024 21:00,72621898,2.67,kwh,60min,0.59,kwh,15min
04/06/2024 21:15,72621898,-,-,-,0.61,kwh,15min
04/06/2024 21:30,72621898,-,-,-,0.74,kwh,15min
04/06/2024 21:45,72621898,-,-,-,0.73,kwh,15min
04/06/2024 22:00,72621898,2.4,kwh,60min,0.54,kwh,15min
04/06/2024 22:15,72621898,-,-,-,0.55,kwh,15min
04/06/2024 22:30,72621898,-,-,-,0.61,kwh,15min
04/06/2024 22:45,72621898,-,-,-,0.7,kwh,15min
04/06/2024 23:00,72621898,2.2,kwh,60min,0.51,kwh,15min
04/06/2024 23:15,72621898,-,-,-,0.58,kwh,15min
04/06/2024 23:30,72621898,-,-,-,0.58,kwh,15min
04/06/2024 23:45,72621898,-,-,-,0.53,kwh,15min
04/07/2024 00:00,72621898,2.08,kwh,60min,0.6,kwh,15min
04/07/2024 00:15,72621898,-,-,-,0.52,kwh,15min
04/07/2024 00:30,72621898,-,-,-,0.47,kwh,15min
04/07/2024 00:45,72621898,-,-,-,0.49,kwh,15min
04/07/2024 01:00,72621898,1.83,kwh,60min,0.44,kwh,15min
04/07/2024 01:15,72621898,-,-,-,0.47,kwh,15min
04/07/2024 01:30,72621898,-,-,-,0.46,kwh,15min
04/07/2024 01:45,72621898,-,-,-,0.46,kwh,15min
04/07/2024 02:00,72621898,1.87,kwh,60min,0.45,kwh,15min
04/07/2024 02:15,72621898,-,-,-,0.48,kwh,15min
04/07/2024 02:30,72621898,-,-,-,0.45,kwh,15min
04/07/2024 02:45,72621898,-,-,-,0.49,kwh,15min
04/07/2024 03:00,72621898,1.94,kwh,60min,0.5,kwh,15min
04/07/2024 03:15,72621898,-,-,-,0.51,kwh,15min
04/07/2024 03:30,72621898,-,-,-,0.47,kwh,15min
04/07/2024 03:45,72621898,-,-,-,0.46,kwh,15min
04/07/2024 04:00,72621898,1.92,kwh,60min,0.51,kwh,15min
04/07/2024 04:15,72621898,-,-,-,0.46,kwh,15min
04/07/2024 04:30,72621898,-,-,-,0.47,kwh,15min
04/07/2024 04:45,72621898,-,-,-,0.48,kwh,15min
04/07/2024 05:00,72621898,2.08,kwh,60min,0.51,kwh,15min
04/07/2024 05:15,72621898,-,-,-,0.5,kwh,15min
04/07/2024 05:30,72621898,-,-,-,0.49,kwh,15min
04/07/2024 05:45,72621898,-,-,-,0.58,kwh,15min
04/07/2024 06:00,72621898,2.06,kwh,60min,0.55,kwh,15min
04/07/2024 06:15,72621898,-,-,-,0.52,kwh,15min
04/07/2024 06:30,72621898,-,-,-,0.48,kwh,15min
04/07/2024 06:45,72621898,-,-,-,0.51,kwh,15min
04/07/2024 07:00,72621898,2.23,kwh,60min,0.56,kwh,15min
04/07/2024 07:15,72621898,-,-,-,0.51,kwh,15min
04/07/2024 07:30,72621898,-,-,-,0.58,kwh,15min
04/07/2024 07:45,72621898,-,-,-,0.58,kwh,15min
04/07/2024 08:00,72621898,2.13,kwh,60min,0.57,kwh,15min
04/07/2024 08:15,72621898,-,-,-,0.46,kwh,15min
04/07/2024 08:30,72621898,-,-,-,0.55,kwh,15min
04/07/2024 08:45,72621898,-,-,-,0.55,kwh,15min
04/07/2024 09:00,72621898,2.08,kwh,60min,0.52,kwh,15min
04/07/2024 09:15,72621898,-,-,-,0.46,kwh,15min
04/07/2024 09:30,72621898,-,-,-,0.56,kwh,15min
04/07/2024 09:45,72621898,-,-,-,0.54,kwh,15min
04/07/2024 10:00,72621898,2.27,kwh,60min,0.47,kwh,15min
04/07/2024 10:15,72621898,-,-,-,0.6,kwh,15min
04/07/2024 10:30,72621898,-,-,-,0.62,kwh,15min
04/07/2024 10:45,72621898,-,-,-,0.58,kwh,15min
04/07/2024 11:00,72621898,3.26,kwh,60min,0.77,kwh,15min
04/07/2024 11:15,72621898,-,-,-,0.93,kwh,15min
04/07/2024 11:30,72621898,-,-,-,0.82,kwh,15min
04/07/2024 11:45,72621898,-,-,-,0.74,kwh,15min
04/07/2024 12:00,72621898,2.99,kwh,60min,0.86,kwh,15min
04/07/2024 12:15,72621898,-,-,-,0.76,kwh,15min
