time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh
2022-09-19 17:45,8884.302,4962.763,3272.218,7805.428
2022-09-19 18:00,8884.423,4963.023,3272.413,7805.531
2022-09-19 18:15,8884.854,4963.229,3272.49,7805.684
2022-09-19 18:30,8884.99,4963.325,3272.502,7805.732
2022-09-19 18:45,8885.16,4963.537,3272.695,7805.971
2022-09-19 19:00,8885.521,4963.731,3272.782,7806.25
2022-09-19 19:15,8885.809,4963.987,3272.887,7806.475
2022-09-19 19:30,8886.018,4964.209,3273.051,7806.577
2022-09-19 19:45,8886.495,4964.428,3273.083,7806.679
2022-09-19 20:00,8886.82,4964.674,3273.131,7806.937
2022-09-19 20:15,8886.984,4964.739,3273.226,7807.204
2022-09-19 20:30,8887.253,4964.882,3273.385,7807.486
2022-09-19 20:45,8887.636,4965.053,3273.432,7807.782
2022-09-19 21:00,8887.919,4965.282,3273.535,7807.843
2022-09-19 21:15,8888.061,4965.492,3273.561,7807.85
2022-09-19 21:30,8888.231,4965.713,3273.742,7808.01
2022-09-19 21:45,8888.43,4965.95,3273.806,7808.043
2022-09-19 22:00,8888.749,4966.017,3273.884,7808.062
2022-09-19 22:15,8889.103,4966.114,3273.888,7808.449
2022-09-19 22:30,8889.394,4966.196,3274.049,7808.546
2022-09-19 22:45,8889.579,4966.27,3274.248,7808.726
2022-09-19 23:00,8889.816,4966.404,3274.419,7808.95
2022-09-19 23:15,8890.264,4966.551,3274.529,7809.342
2022-09-19 23:30,8890.461,4966.835,3274.572,7809.429
2022-09-19 23:45,8890.825,4966.928,3274.677,7809.746
2022-09-20 00:00,8891.079,4966.979,3274.682,7809.864
2022-09-20 00:15,8891.562,4967.238,3274.712,7810.16
2022-09-20 00:30,8891.666,4967.526,3274.874,7810.484
2022-09-20 00:45,8891.892,4967.731,3275.066,7810.508
2022-09-20 01:00,8892.295,4967.981,3275.075,7810.609
2022-09-20 01:15,8892.406,4968.061,3275.135,7810.731
2022-09-20 01:30,8892.66,4968.157,3275.313,7810.976
2022-09-20 01:45,8893.142,4968.372,3275.413,7811.278
2022-09-20 02:00,8893.512,4968.443,3275.573,7811.312
2022-09-20 02:15,8893.656,4968.624,3275.576,7811.628
2022-09-20 02:30,8893.794,4968.706,3275.757,7811.771
2022-09-20 02:45,8894.27,4968.823,3275.93,7811.947
2022-09-20 03:00,8894.739,4969.107,3275.942,7812.051
2022-09-20 03:15,8894.907,4969.378,3276.107,7812.402
2022-09-20 03:30,8895.353,4969.607,3276.297,7812.721
2022-09-20 03:45,8895.753,4969.758,3276.417,7812.836
2022-09-20 04:00,8896.012,4969.918,3276.428,7813.19
2022-09-20 04:15,8896.209,4970.059,3276.468,7813.551
2022-09-20 04:30,8896.364,4970.218,3276.496,7813.737
2022-09-20 04:45,8896.542,4970.391,3276.589,7814.117
2022-09-20 05:00,8896.85,4970.486,3276.707,7814.29
2022-09-20 05:15,8896.959,4970.568,3276.897,7814.292
2022-09-20 05:30,8897.312,4970.733,3276.943,7814.521
2022-09-20 05:45,8897.653,4970.789,3277.047,7814.844
2022-09-20 06:00,8898.009,4970.955,3277.129,7815.054
2022-09-20 06:15,8898.438,4971.068,3277.216,7815.199
2022-09-20 06:30,8898.561,4971.242,3277.354,7815.5
2022-09-20 06:45,8899.047,4971.404,3277.366,7815.722
2022-09-20 07:00,8899.345,4971.557,3277.521,7816.065
2022-09-20 07:15,8899.634,4971.644,3277.529,7816.369
2022-09-20 07:30,8899.8,4971.782,3277.547,7816.468
2022-09-20 07:45,8900.164,4972.026,3277.623,7816.479
2022-09-20 08:00,8900.612,4972.22,3277.678,7816.876
2022-09-20 08:15,8900.743,4972.428,3277.846,7817.238
2022-09-20 08:30,8900.967,4972.639,3277.896,7817.258
2022-09-20 08:45,8901.376,4972.787,3277.993,7817.479
2022-09-20 09:00,8901.491,4973.03,3278.013,7817.669
2022-09-20 09:15,8901.823,4973.088,3278.013,7817.7
2022-09-20 09:30,8902.012,4973.167,3278.146,7817.771
2022-09-20 09:45,8902.326,4973.315,3278.228,7818.048
2022-09-20 10:00,8902.482,4973.576,3278.268,7818.084
2022-09-20 10:15,8902.723,4973.825,3278.325,7818.359
2022-09-20 10:30,8902.966,4973.901,3278.333,7818.541
2022-09-20 10:45,8903.227,4973.994,3278.441,7818.892
2022-09-20 11:00,8903.716,4974.226,3278.606,7818.948
2022-09-20 11:15,8903.87,4974.321,3278.709,7819.307
2022-09-20 11:30,8904.079,4974.401,3278.877,7819.675
2022-09-20 11:45,8904.449,4974.69,3278.998,7819.92
2022-09-20 12:00,8904.692,4974.741,3279.196,7820.189
2022-09-20 12:15,8905.16,4974.967,3279.214,7820.507
2022-09-20 12:30,8905.41,4975.2,3279.352,7820.898
2022-09-20 12:45,8905.895,4975.494,3279.355,7820.905
2022-09-20 13:00,8906.07,4975.742,3279.483,7821.184
2022-09-20 13:15,8906.357,4975.849,3279.553,7821.242
2022-09-20 13:30,8906.668,4976.118,3279.657,7821.342
2022-09-20 13:45,8906.997,4976.204,3279.685,7821.693
2022-09-20 14:00,8907.257,4976.417,3279.805,7821.775
2022-09-20 14:15,8907.573,4976.666,3279.836,7821.813
2022-09-20 14:30,8907.768,4976.725,3279.957,7821.846
2022-09-20 14:45,8907.969,4976.993,3279.96,7822.071
2022-09-20 15:00,8908.099,4977.055,3280.132,7822.158
2022-09-20 15:15,8908.416,4977.246,3280.156,7822.554
2022-09-20 15:30,8908.711,4977.297,3280.207,7822.795
2022-09-20 15:45,8909.198,4977.434,3280.238,7823.162
2022-09-20 16:00,8909.613,4977.517,3280.279,7823.194
2022-09-20 16:15,8909.99,4977.697,3280.323,7823.51
2022-09-20 16:30,8910.204,4977.891,3280.488,7823.834
2022-09-20 16:45,8910.394,4978.113,3280.635,7824.106
2022-09-20 17:00,8910.77,4978.253,3280.669,7824.108
2022-09-20 17:15,8910.959,4978.486,3280.698,7824.462
2022-09-20 17:30,8911.088,4978.564,3280.699,7824.757
2022-09-20 17:45,8911.321,4978.767,3280.801,7824.795
2022-09-20 18:00,8911.642,4978.893,3280.932,7824.89
2022-09-20 18:15,8911.822,4978.958,3281.11,7825.231
2022-09-20 18:30,8911.967,4979.088,3281.163,7825.564
2022-09-20 18:45,8912.413,4979.241,3281.332,7825.568
2022-09-20 19:00,8912.696,4979.315,3281.407,7825.83
2022-09-20 19:15,8912.798,4979.387,3281.526,7825.864
2022-09-20 19:30,8912.997,4979.607,3281.707,7826.06
2022-09-20 19:45,8913.115,4979.867,3281.774,7826.246
2022-09-20 20:00,8913.317,4980.149,3281.839,7826.31
2022-09-20 20:15,8913.587,4980.324,3281.886,7826.557
2022-09-20 20:30,8913.744,4980.408,3282.038,7826.573
2022-09-20 20:45,8914.219,4980.649,3282.136,7826.597
2022-09-20 21:00,8914.504,4980.901,3282.194,7826.858
2022-09-20 21:15,8914.948,4981.118,3282.196,7827.151
2022-09-20 21:30,8915.377,4981.183,3282.247,7827.497
2022-09-20 21:45,8915.524,4981.461,3282.399,7827.805
2022-09-20 22:00,8915.66,4981.53,3282.438,7828.112
2022-09-20 22:15,8915.986,4981.601,3282.556,7828.414
2022-09-20 22:30,8916.098,4981.795,3282.651,7828.748
2022-09-20 22:45,8916.514,4982.062,3282.709,7829.036
2022-09-20 23:00,8916.745,4982.19,3282.835,7829.137
2022-09-20 23:15,8917.133,4982.445,3282.986,7829.38
2022-09-20 23:30,8917.31,4982.574,3283.17,7829.593
2022-09-20 23:45,8917.538,4982.821,3283.22,7829.613
2022-09-21 00:00,8917.896,4982.91,3283.237,7829.899
2022-09-21 00:15,8918.086,4983.149,3283.395,7830.226
2022-09-21 00:30,8918.268,4983.313,3283.508,7830.483
2022-09-21 00:45,8918.509,4983.409,3283.603,7830.779
2022-09-21 01:00,8918.612,4983.586,3283.631,7830.851
2022-09-21 01:15,8918.993,4983.78,3283.686,7831.205
2022-09-21 01:30,8919.139,4983.9,3283.842,7831.477
2022-09-21 01:45,8919.332,4983.964,3284.014,7831.691
2022-09-21 02:00,8919.457,4984.091,3284.081,7832.034
2022-09-21 02:15,8919.735,4984.342,3284.103,7832.168
2022-09-21 02:30,8919.944,4984.559,3284.152,7832.5
2022-09-21 02:45,8920.25,4984.74,3284.2,7832.531
2022-09-21 03:00,8920.62,4984.916,3284.228,7832.603
2022-09-21 03:15,8920.798,4985.005,3284.392,7832.914
2022-09-21 03:30,8921.03,4985.233,3284.547,7833.161
2022-09-21 03:45,8921.356,4985.457,3284.585,7833.336
2022-09-21 04:00,8921.552,4985.698,3284.693,7833.47
2022-09-21 04:15,8922.018,4985.789,3284.698,7833.551
2022-09-21 04:30,8922.134,4985.92,3284.849,7833.915
2022-09-21 04:45,8922.294,4986.012,3284.85,7834.089
2022-09-21 05:00,8922.511,4986.145,3284.909,7834.449
2022-09-21 05:15,8922.884,4986.293,3285.019,7834.797
2022-09-21 05:30,8923.02,4986.575,3285.052,7835.182
2022-09-21 05:45,8923.474,4986.686,3285.159,7835.232
2022-09-21 06:00,8923.936,4986.869,3285.35,7835.274
2022-09-21 06:15,8924.295,4987.004,3285.444,7835.317
2022-09-21 06:30,8924.549,4987.212,3285.493,7835.352
2022-09-21 06:45,8924.76,4987.356,3285.533,7835.469
2022-09-21 07:00,8924.998,4987.41,3285.684,7835.802
2022-09-21 07:15,8925.449,4987.502,3285.805,7835.882
2022-09-21 07:30,8925.762,4987.552,3285.894,7835.928
2022-09-21 07:45,8926.233,4987.644,3285.999,7836.297
2022-09-21 08:00,8926.533,4987.853,3286.173,7836.404
2022-09-21 08:15,8926.717,4988.1,3286.361,7836.787
2022-09-21 08:30,8926.855,4988.201,3286.414,7836.873
2022-09-21 08:45,8927.224,4988.381,3286.515,7836.935
2022-09-21 09:00,8927.442,4988.44,3286.666,7836.979
2022-09-21 09:15,8927.795,4988.621,3286.797,7837.307
2022-09-21 09:30,8928.268,4988.712,3286.88,7837.433
2022-09-21 09:45,8928.375,4989.006,3287.039,7837.53
2022-09-21 10:00,8928.496,4989.275,3287.042,7837.877
2022-09-21 10:15,8928.73,4989.357,3287.208,7838.052
2022-09-21 10:30,8928.953,4989.55,3287.338,7838.357
2022-09-21 10:45,8929.208,4989.697,3287.496,7838.463
2022-09-21 11:00,8929.486,4989.806,3287.651,7838.556
2022-09-21 11:15,8929.75,4990.062,3287.689,7838.718
2022-09-21 11:30,8929.889,4990.16,3287.725,7838.777
2022-09-21 11:45,8930.122,4990.373,3287.735,7838.839
2022-09-21 12:00,8930.27,4990.673,3287.874,7839.014
2022-09-21 12:15,8930.453,4990.736,3287.882,7839.338
2022-09-21 12:30,8930.791,4990.843,3287.891,7839.642
2022-09-21 12:45,8930.911,4990.915,3287.896,7839.81
2022-09-21 13:00,8931.127,4991.173,3287.966,7840.133
2022-09-21 13:15,8931.466,4991.285,3288.081,7840.481
2022-09-21 13:30,8931.672,4991.43,3288.213,7840.671
2022-09-21 13:45,8931.981,4991.721,3288.398,7841.001
2022-09-21 14:00,8932.258,4991.972,3288.402,7841.081
2022-09-21 14:15,8932.605,4992.041,3288.438,7841.242
2022-09-21 14:30,8933.042,4992.339,3288.594,7841.591
2022-09-21 14:45,8933.255,4992.436,3288.754,7841.681
2022-09-21 15:00,8933.708,4992.714,3288.842,7841.851
2022-09-21 15:15,8934.067,4992.969,3288.922,7841.864
2022-09-21 15:30,8934.331,4993.194,3289.12,7842.178
2022-09-21 15:45,8934.751,4993.494,3289.22,7842.518
2022-09-21 16:00,8935.024,4993.676,3289.31,7842.809
2022-09-21 16:15,8935.393,4993.853,3289.415,7843.038
2022-09-21 16:30,8935.842,4994.012,3289.453,7843.334
2022-09-21 16:45,8936.071,4994.224,3289.535,7843.653
2022-09-21 17:00,8936.359,4994.496,3289.68,7843.813
2022-09-21 17:15,8936.62,4994.632,3289.745,7843.932
2022-09-21 17:30,8936.766,4994.749,3289.885,7844.102
2022-09-21 17:45,8936.908,4995.01,3290.037,7844.187
2022-09-21 18:00,8937.05,4995.163,3290.157,7844.474
2022-09-21 18:15,8937.499,4995.418,3290.323,7844.847
2022-09-21 18:30,8937.958,4995.475,3290.508,7845.185
2022-09-21 18:45,8938.194,4995.695,3290.53,7845.402
2022-09-21 19:00,8938.647,4995.88,3290.566,7845.481
2022-09-21 19:15,8939.124,4995.954,3290.596,7845.663
2022-09-21 19:30,8939.527,4996.247,3290.779,7845.871
2022-09-21 19:45,8939.722,4996.412,3290.873,7846.208
2022-09-21 20:00,8940.097,4996.529,3290.991,7846.241
2022-09-21 20:15,8940.304,4996.799,3291.173,7846.489
2022-09-21 20:30,8940.748,4997.034,3291.221,7846.727
2022-09-21 20:45,8941.217,4997.175,3291.27,7846.824
2022-09-21 21:00,8941.712,4997.298,3291.293,7847.113
2022-09-21 21:15,8942.107,4997.528,3291.383,7847.114
2022-09-21 21:30,8942.302,4997.639,3291.425,7847.497
2022-09-21 21:45,8942.727,4997.914,3291.449,7847.868
2022-09-21 22:00,8942.914,4997.991,3291.603,7847.89
2022-09-21 22:15,8943.061,4998.248,3291.788,7848.04
2022-09-21 22:30,8943.22,4998.344,3291.823,7848.173
2022-09-21 22:45,8943.421,4998.565,3291.885,7848.205
2022-09-21 23:00,8943.755,4998.86,3292.031,7848.566
2022-09-21 23:15,8944.179,4998.931,3292.133,7848.671
2022-09-21 23:30,8944.38,4999.093,3292.155,7848.741
2022-09-21 23:45,8944.704,4999.351,3292.227,7849.077
2022-09-22 00:00,8945.157,4999.638,3292.361,7849.466
2022-09-22 00:15,8945.442,4999.731,3292.392,7849.783
2022-09-22 00:30,8945.56,4999.867,3292.425,7850.027
2022-09-22 00:45,8945.878,4999.954,3292.425,7850.325
2022-09-22 01:00,8946.347,5000.098,3292.56,7850.541
2022-09-22 01:15,8946.61,5000.357,3292.592,7850.727
2022-09-22 01:30,8946.85,5000.546,3292.604,7850.987
2022-09-22 01:45,8947.143,5000.704,3292.776,7851.217
2022-09-22 02:00,8947.459,5000.77,3292.899,7851.456
2022-09-22 02:15,8947.592,5000.993,3292.989,7851.685
2022-09-22 02:30,8947.887,5001.13,3293.137,7851.853
2022-09-22 02:45,8948.084,5001.222,3293.273,7852.153
2022-09-22 03:00,8948.443,5001.326,3293.342,7852.27
2022-09-22 03:15,8948.754,5001.477,3293.434,7852.358
2022-09-22 03:30,8949.082,5001.719,3293.56,7852.666
2022-09-22 03:45,8949.499,5001.919,3293.721,7852.778
2022-09-22 04:00,8949.809,5002.054,3293.917,7852.892
2022-09-22 04:15,8950.024,5002.252,3293.947,7853.198
2022-09-22 04:30,8950.167,5002.382,3293.961,7853.289
2022-09-22 04:45,8950.301,5002.547,3293.98,7853.465
2022-09-22 05:00,8950.551,5002.684,3294.013,7853.521
2022-09-22 05:15,8950.784,5002.798,3294.022,7853.706
2022-09-22 05:30,8951.004,5003.004,3294.106,7854.105
2022-09-22 05:45,8951.403,5003.14,3294.19,7854.459
2022-09-22 06:00,8951.742,5003.294,3294.364,7854.812
2022-09-22 06:15,8952.219,5003.355,3294.391,7855.114
2022-09-22 06:30,8952.373,5003.598,3294.415,7855.469
2022-09-22 06:45,8952.53,5003.718,3294.583,7855.745
2022-09-22 07:00,8952.786,5003.989,3294.599,7856.035
2022-09-22 07:15,8953.243,5004.121,3294.609,7856.1
2022-09-22 07:30,8953.657,5004.369,3294.665,7856.216
2022-09-22 07:45,8953.94,5004.583,3294.76,7856.278
2022-09-22 08:00,8954.427,5004.656,3294.888,7856.555
2022-09-22 08:15,8954.594,5004.94,3294.981,7856.748
2022-09-22 08:30,8954.971,5005.098,3294.981,7856.773
2022-09-22 08:45,8955.429,5005.307,3295.106,7856.927
2022-09-22 09:00,8955.886,5005.572,3295.261,7856.95
2022-09-22 09:15,8956.049,5005.796,3295.408,7857.214
2022-09-22 09:30,8956.234,5005.876,3295.56,7857.563
2022-09-22 09:45,8956.71,5006.091,3295.733,7857.857
2022-09-22 10:00,8957.196,5006.336,3295.766,7858.249
2022-09-22 10:15,8957.485,5006.524,3295.834,7858.285
2022-09-22 10:30,8957.628,5006.78,3295.951,7858.652
2022-09-22 10:45,8958.073,5006.975,3296.14,7858.711
2022-09-22 11:00,8958.558,5007.045,3296.151,7859.018
2022-09-22 11:15,8958.71,5007.314,3296.31,7859.203
2022-09-22 11:30,8958.813,5007.412,3296.345,7859.452
2022-09-22 11:45,8959.152,5007.499,3296.457,7859.526
2022-09-22 12:00,8959.63,5007.605,3296.514,7859.532
2022-09-22 12:15,8959.885,5007.791,3296.684,7859.68
2022-09-22 12:30,8960.091,5007.848,3296.728,7859.882
2022-09-22 12:45,8960.384,5007.937,3296.764,7860.281
2022-09-22 13:00,8960.651,5008.094,3296.943,7860.357
2022-09-22 13:15,8960.87,5008.366,3296.948,7860.676
2022-09-22 13:30,8961.303,5008.586,3297.125,7860.86
2022-09-22 13:45,8961.766,5008.818,3297.129,7861.172
2022-09-22 14:00,8961.948,5009.01,3297.149,7861.182
2022-09-22 14:15,8962.06,5009.252,3297.303,7861.189
2022-09-22 14:30,8962.387,5009.352,3297.361,7861.456
2022-09-22 14:45,8962.726,5009.562,3297.511,7861.649
2022-09-22 15:00,8962.908,5009.803,3297.67,7861.752
2022-09-22 15:15,8963.034,5009.91,3297.853,7862.098
2022-09-22 15:30,8963.19,5010.075,3297.881,7862.47
2022-09-22 15:45,8963.417,5010.268,3298.005,7862.831
2022-09-22 16:00,8963.64,5010.417,3298.144,7862.978
2022-09-22 16:15,8963.772,5010.599,3298.209,7863.369
2022-09-22 16:30,8964.015,5010.839,3298.297,7863.618
2022-09-22 16:45,8964.431,5011.103,3298.322,7863.924
2022-09-22 17:00,8964.618,5011.246,3298.384,7863.983
2022-09-22 17:15,8964.736,5011.457,3298.465,7864.138
2022-09-22 17:30,8965.001,5011.52,3298.635,7864.476
2022-09-22 17:45,8965.201,5011.721,3298.768,7864.78
2022-09-22 18:00,8965.562,5011.895,3298.824,7864.978
2022-09-22 18:15,8965.811,5012.047,3298.908,7865.323
2022-09-22 18:30,8966.295,5012.115,3298.981,7865.643
2022-09-22 18:45,8966.697,5012.202,3299.026,7865.856
2022-09-22 19:00,8967.082,5012.345,3299.137,7865.962
2022-09-22 19:15,8967.203,5012.418,3299.328,7866.11
2022-09-22 19:30,8967.426,5012.478,3299.419,7866.16
2022-09-22 19:45,8967.724,5012.657,3299.604,7866.188
2022-09-22 20:00,8968.185,5012.926,3299.605,7866.225
2022-09-22 20:15,8968.665,5013.047,3299.709,7866.393
2022-09-22 20:30,8968.766,5013.301,3299.84,7866.579
2022-09-22 20:45,8969.115,5013.444,3299.929,7866.689
2022-09-22 21:00,8969.584,5013.721,3300.128,7867.002
2022-09-22 21:15,8969.964,5013.906,3300.25,7867.084
2022-09-22 21:30,8970.379,5013.976,3300.338,7867.206
2022-09-22 21:45,8970.534,5014.262,3300.464,7867.455
2022-09-22 22:00,8970.773,5014.525,3300.624,7867.695
2022-09-22 22:15,8970.89,5014.732,3300.641,7867.9
2022-09-22 22:30,8971.113,5014.982,3300.808,7868.106
2022-09-22 22:45,8971.558,5015.28,3301.005,7868.491
2022-09-22 23:00,8971.885,5015.357,3301.165,7868.833
2022-09-22 23:15,8972.371,5015.53,3301.235,7868.972
2022-09-22 23:30,8972.484,5015.824,3301.358,7868.983
2022-09-22 23:45,8972.78,5015.893,3301.506,7869.214
2022-09-23 00:00,8973.138,5016.182,3301.57,7869.432
2022-09-23 00:15,8973.24,5016.388,3301.653,7869.823
2022-09-23 00:30,8973.539,5016.493,3301.804,7869.938
2022-09-23 00:45,8973.663,5016.569,3301.841,7870.14
2022-09-23 01:00,8974.004,5016.814,3302.022,7870.253
2022-09-23 01:15,8974.434,5017.028,3302.064,7870.352
2022-09-23 01:30,8974.736,5017.113,3302.188,7870.58
2022-09-23 01:45,8975.176,5017.259,3302.197,7870.628
2022-09-23 02:00,8975.521,5017.457,3302.307,7870.691
2022-09-23 02:15,8975.761,5017.675,3302.327,7870.973
2022-09-23 02:30,8976.208,5017.733,3302.36,7871.08
2022-09-23 02:45,8976.501,5017.866,3302.46,7871.234
2022-09-23 03:00,8976.909,5018.095,3302.656,7871.356
2022-09-23 03:15,8977.305,5018.318,3302.729,7871.556
2022-09-23 03:30,8977.584,5018.494,3302.912,7871.822
2022-09-23 03:45,8977.887,5018.788,3302.937,7871.965
2022-09-23 04:00,8978.241,5019.011,3303.052,7872.178
2022-09-23 04:15,8978.696,5019.152,3303.227,7872.208
2022-09-23 04:30,8978.866,5019.314,3303.298,7872.485
2022-09-23 04:45,8979.364,5019.497,3303.399,7872.541
2022-09-23 05:00,8979.506,5019.773,3303.531,7872.919
2022-09-23 05:15,8979.663,5020.066,3303.638,7873.191
2022-09-23 05:30,8979.77,5020.273,3303.679,7873.228
2022-09-23 05:45,8979.942,5020.5,3303.732,7873.471
2022-09-23 06:00,8980.35,5020.609,3303.792,7873.813
2022-09-23 06:15,8980.741,5020.753,3303.877,7874.005
2022-09-23 06:30,8981.197,5020.865,3304.071,7874.114
2022-09-23 06:45,8981.575,5021.144,3304.2,7874.484
2022-09-23 07:00,8981.884,5021.262,3304.347,7874.738
2022-09-23 07:15,8982.066,5021.323,3304.482,7874.937
2022-09-23 07:30,8982.472,5021.488,3304.633,7875.263
2022-09-23 07:45,8982.889,5021.658,3304.784,7875.638
2022-09-23 08:00,8983.124,5021.921,3304.871,7875.809
2022-09-23 08:15,8983.393,5022.011,3304.937,7876.185
2022-09-23 08:30,8983.708,5022.085,3304.974,7876.409
2022-09-23 08:45,8983.825,5022.322,3305.13,7876.612
2022-09-23 09:00,8984.225,5022.445,3305.194,7876.681
2022-09-23 09:15,8984.541,5022.631,3305.384,7876.993
2022-09-23 09:30,8984.65,5022.86,3305.503,7877.037
2022-09-23 09:45,8984.855,5022.973,3305.588,7877.148
2022-09-23 10:00,8985.094,5023.027,3305.779,7877.158
2022-09-23 10:15,8985.496,5023.078,3305.924,7877.444
2022-09-23 10:30,8985.701,5023.136,3305.928,7877.796
2022-09-23 10:45,8986.146,5023.401,3306.004,7877.817
2022-09-23 11:00,8986.276,5023.613,3306.132,7878.093
2022-09-23 11:15,8986.41,5023.772,3306.208,7878.315
2022-09-23 11:30,8986.903,5023.938,3306.211,7878.511
2022-09-23 11:45,8987.273,5024.166,3306.222,7878.9
2022-09-23 12:00,8987.671,5024.404,3306.349,7879.012
2022-09-23 12:15,8988.149,5024.54,3306.448,7879.256
2022-09-23 12:30,8988.35,5024.678,3306.619,7879.566
2022-09-23 12:45,8988.766,5024.907,3306.713,7879.924
2022-09-23 13:00,8989.019,5024.966,3306.891,7880.211
2022-09-23 13:15,8989.431,5025.185,3306.976,7880.436
2022-09-23 13:30,8989.844,5025.426,3307.164,7880.784
2022-09-23 13:45,8989.956,5025.558,3307.172,7881.18
2022-09-23 14:00,8990.11,5025.618,3307.372,7881.231
2022-09-23 14:15,8990.353,5025.882,3307.566,7881.236
2022-09-23 14:30,8990.667,5025.975,3307.585,7881.339
2022-09-23 14:45,8991.136,5026.088,3307.678,7881.478
2022-09-23 15:00,8991.364,5026.344,3307.731,7881.622
2022-09-23 15:15,8991.475,5026.487,3307.868,7881.705
2022-09-23 15:30,8991.919,5026.623,3307.952,7881.853
2022-09-23 15:45,8992.302,5026.801,3308.122,7882.147
2022-09-23 16:00,8992.678,5027.034,3308.167,7882.218
2022-09-23 16:15,8992.939,5027.178,3308.286,7882.476
2022-09-23 16:30,8993.409,5027.4,3308.296,7882.77
2022-09-23 16:45,8993.568,5027.653,3308.319,7883.118
2022-09-23 17:00,8993.917,5027.881,3308.469,7883.34
2022-09-23 17:15,8994.38,5028.103,3308.49,7883.547
2022-09-23 17:30,8994.483,5028.276,3308.636,7883.747
2022-09-23 17:45,8994.784,5028.498,3308.812,7883.871
2022-09-23 18:00,8995.215,5028.584,3308.884,7884.096
2022-09-23 18:15,8995.44,5028.718,3308.929,7884.383
2022-09-23 18:30,8995.722,5028.775,3309.046,7884.738
2022-09-23 18:45,8996.219,5028.929,3309.24,7884.855
2022-09-23 19:00,8996.574,5029.086,3309.248,7884.984
2022-09-23 19:15,8996.698,5029.232,3309.424,7885.006
2022-09-23 19:30,8997.013,5029.438,3309.621,7885.114
2022-09-23 19:45,8997.378,5029.589,3309.771,7885.356
2022-09-23 20:00,8997.795,5029.698,3309.951,7885.477
2022-09-23 20:15,8997.911,5029.902,3310.053,7885.597
2022-09-23 20:30,8998.195,5030.142,3310.121,7885.782
2022-09-23 20:45,8998.482,5030.399,3310.24,7885.896
2022-09-23 21:00,8998.667,5030.672,3310.368,7886.023
2022-09-23 21:15,8999.147,5030.929,3310.555,7886.172
2022-09-23 21:30,8999.269,5031.007,3310.578,7886.54
2022-09-23 21:45,8999.72,5031.24,3310.767,7886.598
2022-09-23 22:00,8999.923,5031.443,3310.797,7886.858
2022-09-23 22:15,9000.273,5031.598,3310.97,7886.864
2022-09-23 22:30,9000.747,5031.775,3311.044,7886.913
2022-09-23 22:45,9001.148,5031.833,3311.18,7887.057
2022-09-23 23:00,9001.609,5032.0,3311.236,7887.141
2022-09-23 23:15,9001.984,5032.168,3311.416,7887.224
2022-09-23 23:30,9002.346,5032.453,3311.436,7887.49
2022-09-23 23:45,9002.668,5032.582,3311.542,7887.749
2022-09-24 00:00,9003.064,5032.821,3311.642,7888.1
2022-09-24 00:15,9003.199,5032.994,3311.696,7888.32
2022-09-24 00:30,9003.39,5033.087,3311.778,7888.332
2022-09-24 00:45,9003.639,5033.2,3311.945,7888.723
2022-09-24 01:00,9003.759,5033.34,3312.094,7888.821
2022-09-24 01:15,9003.923,5033.554,3312.254,7889.165
2022-09-24 01:30,9004.313,5033.674,3312.348,7889.386
2022-09-24 01:45,9004.566,5033.732,3312.364,7889.667
2022-09-24 02:00,9004.818,5033.835,3312.5,7889.987
2022-09-24 02:15,9005.205,5034.036,3312.623,7890.274
2022-09-24 02:30,9005.472,5034.211,3312.818,7890.54
2022-09-24 02:45,9005.937,5034.328,3312.966,7890.833
2022-09-24 03:00,9006.143,5034.626,3313.127,7890.854
2022-09-24 03:15,9006.54,5034.785,3313.251,7891.05
2022-09-24 03:30,9006.923,5035.04,3313.316,7891.406
2022-09-24 03:45,9007.398,5035.266,3313.334,7891.773
2022-09-24 04:00,9007.6,5035.539,3313.518,7891.913
2022-09-24 04:15,9008.084,5035.77,3313.528,7892.24
2022-09-24 04:30,9008.329,5035.982,3313.555,7892.474
2022-09-24 04:45,9008.431,5036.268,3313.657,7892.868
2022-09-24 05:00,9008.648,5036.381,3313.755,7892.945
2022-09-24 05:15,9008.818,5036.525,3313.783,7892.984
2022-09-24 05:30,9009.13,5036.791,3313.961,7893.281
2022-09-24 05:45,9009.242,5037.063,3314.035,7893.317
2022-09-24 06:00,9009.404,5037.166,3314.148,7893.533
2022-09-24 06:15,9009.885,5037.32,3314.156,7893.922
2022-09-24 06:30,9010.22,5037.494,3314.233,7893.931
2022-09-24 06:45,9010.558,5037.707,3314.414,7893.994
2022-09-24 07:00,9010.891,5037.977,3314.44,7894.095
2022-09-24 07:15,9011.279,5038.081,3314.456,7894.111
2022-09-24 07:30,9011.492,5038.337,3314.611,7894.442
2022-09-24 07:45,9011.881,5038.622,3314.665,7894.56
2022-09-24 08:00,9012.325,5038.769,3314.862,7894.917
2022-09-24 08:15,9012.636,5038.866,3315.025,7895.035
2022-09-24 08:30,9012.788,5039.049,3315.03,7895.215
2022-09-24 08:45,9013.18,5039.223,3315.135,7895.253
2022-09-24 09:00,9013.56,5039.327,3315.318,7895.499
2022-09-24 09:15,9014.026,5039.487,3315.378,7895.595
2022-09-24 09:30,9014.155,5039.672,3315.412,7895.639
2022-09-24 09:45,9014.529,5039.855,3315.47,7895.702
2022-09-24 10:00,9014.663,5039.994,3315.494,7896.065
